result_id,student_id,school_id,subject_id,window_id,window_sort,school_year,scaled_score,percentile_rank,benchmark_category,is_proficient,is_at_risk
R0003874,STU00646,S002,SUBJ_M,W1,1,2024-2025,449.2,65,At/Above Benchmark,True,False
R0003875,STU00646,S002,SUBJ_M,W2,2,2024-2025,527.0,73,At/Above Benchmark,True,False
R0003876,STU00646,S002,SUBJ_M,W3,3,2024-2025,546.8,72,At/Above Benchmark,True,False
R0003877,STU00647,S002,SUBJ_R,W1,1,2024-2025,50.0,23,Intervention,False,True
R0003878,STU00647,S002,SUBJ_R,W2,2,2024-2025,50.0,29,On Watch,False,False
R0003879,STU00647,S002,SUBJ_R,W3,3,2024-2025,50.0,11,Intervention,False,True
R0003880,STU00647,S002,SUBJ_M,W1,1,2024-2025,361.2,55,At/Above Benchmark,True,False
R0003881,STU00647,S002,SUBJ_M,W2,2,2024-2025,372.2,65,At/Above Benchmark,True,False
R0003882,STU00647,S002,SUBJ_M,W3,3,2024-2025,431.0,76,At/Above Benchmark,True,False
R0003883,STU00648,S002,SUBJ_R,W1,1,2024-2025,307.1,38,On Watch,False,False
R0003884,STU00648,S002,SUBJ_R,W2,2,2024-2025,241.4,35,On Watch,False,False
R0003885,STU00648,S002,SUBJ_R,W3,3,2024-2025,326.2,44,At/Above Benchmark,True,False
R0003886,STU00648,S002,SUBJ_M,W1,1,2024-2025,220.0,35,On Watch,False,False
R0003887,STU00648,S002,SUBJ_M,W2,2,2024-2025,317.3,53,At/Above Benchmark,True,False
R0003888,STU00648,S002,SUBJ_M,W3,3,2024-2025,353.4,48,At/Above Benchmark,True,False
R0003889,STU00649,S002,SUBJ_R,W1,1,2024-2025,197.9,25,On Watch,False,False
R0003890,STU00649,S002,SUBJ_R,W2,2,2024-2025,234.1,23,Intervention,False,True
R0003891,STU00649,S002,SUBJ_R,W3,3,2024-2025,279.4,37,On Watch,False,False
R0003892,STU00649,S002,SUBJ_M,W1,1,2024-2025,314.7,41,At/Above Benchmark,True,False
R0003893,STU00649,S002,SUBJ_M,W2,2,2024-2025,333.7,59,At/Above Benchmark,True,False
R0003894,STU00649,S002,SUBJ_M,W3,3,2024-2025,396.8,61,At/Above Benchmark,True,False
R0003895,STU00650,S002,SUBJ_R,W1,1,2024-2025,674.7,56,At/Above Benchmark,True,False
R0003896,STU00650,S002,SUBJ_R,W2,2,2024-2025,724.2,58,At/Above Benchmark,True,False
R0003897,STU00650,S002,SUBJ_R,W3,3,2024-2025,727.3,50,At/Above Benchmark,True,False
R0003898,STU00650,S002,SUBJ_M,W1,1,2024-2025,859.8,77,At/Above Benchmark,True,False
R0003899,STU00650,S002,SUBJ_M,W2,2,2024-2025,769.2,76,At/Above Benchmark,True,False
R0003900,STU00650,S002,SUBJ_M,W3,3,2024-2025,810.3,72,At/Above Benchmark,True,False
R0003901,STU00651,S002,SUBJ_R,W1,1,2024-2025,533.3,48,At/Above Benchmark,True,False
R0003902,STU00651,S002,SUBJ_R,W2,2,2024-2025,565.4,59,At/Above Benchmark,True,False
R0003903,STU00651,S002,SUBJ_R,W3,3,2024-2025,557.4,47,At/Above Benchmark,True,False
R0003904,STU00651,S002,SUBJ_M,W1,1,2024-2025,466.6,48,At/Above Benchmark,True,False
R0003905,STU00651,S002,SUBJ_M,W2,2,2024-2025,477.6,41,At/Above Benchmark,True,False
R0003906,STU00651,S002,SUBJ_M,W3,3,2024-2025,506.0,39,On Watch,False,False
R0003907,STU00652,S002,SUBJ_R,W1,1,2024-2025,680.4,55,At/Above Benchmark,True,False
R0003908,STU00652,S002,SUBJ_R,W2,2,2024-2025,677.6,54,At/Above Benchmark,True,False
R0003909,STU00652,S002,SUBJ_R,W3,3,2024-2025,728.2,64,At/Above Benchmark,True,False
R0003910,STU00652,S002,SUBJ_M,W1,1,2024-2025,522.6,31,On Watch,False,False
R0003911,STU00652,S002,SUBJ_M,W2,2,2024-2025,563.0,43,At/Above Benchmark,True,False
R0003912,STU00652,S002,SUBJ_M,W3,3,2024-2025,698.1,55,At/Above Benchmark,True,False
R0003913,STU00653,S002,SUBJ_R,W1,1,2024-2025,937.1,81,At/Above Benchmark,True,False
R0003914,STU00653,S002,SUBJ_R,W2,2,2024-2025,947.9,74,At/Above Benchmark,True,False
R0003915,STU00653,S002,SUBJ_R,W3,3,2024-2025,981.5,79,At/Above Benchmark,True,False
R0003916,STU00653,S002,SUBJ_M,W1,1,2024-2025,740.8,59,At/Above Benchmark,True,False
R0003917,STU00653,S002,SUBJ_M,W2,2,2024-2025,865.5,73,At/Above Benchmark,True,False
R0003918,STU00653,S002,SUBJ_M,W3,3,2024-2025,927.6,82,At/Above Benchmark,True,False
R0003919,STU00654,S002,SUBJ_R,W1,1,2024-2025,288.1,16,Intervention,False,True
R0003920,STU00654,S002,SUBJ_R,W2,2,2024-2025,282.6,28,On Watch,False,False
R0003921,STU00654,S002,SUBJ_R,W3,3,2024-2025,362.9,34,On Watch,False,False
R0003922,STU00654,S002,SUBJ_M,W1,1,2024-2025,318.9,39,On Watch,False,False
R0003923,STU00654,S002,SUBJ_M,W2,2,2024-2025,339.0,42,At/Above Benchmark,True,False
R0003924,STU00654,S002,SUBJ_M,W3,3,2024-2025,359.6,47,At/Above Benchmark,True,False
R0003925,STU00655,S002,SUBJ_R,W1,1,2024-2025,768.8,62,At/Above Benchmark,True,False
R0003926,STU00655,S002,SUBJ_R,W2,2,2024-2025,749.8,56,At/Above Benchmark,True,False
R0003927,STU00655,S002,SUBJ_R,W3,3,2024-2025,789.1,66,At/Above Benchmark,True,False
R0003928,STU00655,S002,SUBJ_M,W1,1,2024-2025,788.1,66,At/Above Benchmark,True,False
R0003929,STU00655,S002,SUBJ_M,W2,2,2024-2025,858.2,82,At/Above Benchmark,True,False
R0003930,STU00655,S002,SUBJ_M,W3,3,2024-2025,885.6,82,At/Above Benchmark,True,False
R0003931,STU00656,S002,SUBJ_R,W1,1,2024-2025,699.3,32,On Watch,False,False
R0003932,STU00656,S002,SUBJ_R,W2,2,2024-2025,680.2,41,At/Above Benchmark,True,False
R0003933,STU00656,S002,SUBJ_R,W3,3,2024-2025,801.2,55,At/Above Benchmark,True,False
R0003934,STU00656,S002,SUBJ_M,W1,1,2024-2025,872.8,66,At/Above Benchmark,True,False
R0003935,STU00656,S002,SUBJ_M,W2,2,2024-2025,935.7,81,At/Above Benchmark,True,False
R0003936,STU00656,S002,SUBJ_M,W3,3,2024-2025,944.3,84,At/Above Benchmark,True,False
R0003937,STU00657,S002,SUBJ_R,W1,1,2024-2025,535.5,46,At/Above Benchmark,True,False
R0003938,STU00657,S002,SUBJ_R,W2,2,2024-2025,543.7,52,At/Above Benchmark,True,False
R0003939,STU00657,S002,SUBJ_R,W3,3,2024-2025,632.7,54,At/Above Benchmark,True,False
R0003940,STU00657,S002,SUBJ_M,W1,1,2024-2025,696.3,72,At/Above Benchmark,True,False
R0003941,STU00657,S002,SUBJ_M,W2,2,2024-2025,699.9,65,At/Above Benchmark,True,False
R0003942,STU00657,S002,SUBJ_M,W3,3,2024-2025,711.8,80,At/Above Benchmark,True,False
R0003943,STU00658,S002,SUBJ_R,W1,1,2024-2025,409.5,51,At/Above Benchmark,True,False
R0003944,STU00658,S002,SUBJ_R,W2,2,2024-2025,476.4,61,At/Above Benchmark,True,False
R0003945,STU00658,S002,SUBJ_R,W3,3,2024-2025,547.9,73,At/Above Benchmark,True,False
R0003946,STU00658,S002,SUBJ_M,W1,1,2024-2025,343.6,51,At/Above Benchmark,True,False
R0003947,STU00658,S002,SUBJ_M,W2,2,2024-2025,357.3,55,At/Above Benchmark,True,False
R0003948,STU00658,S002,SUBJ_M,W3,3,2024-2025,399.4,59,At/Above Benchmark,True,False
R0003949,STU00659,S002,SUBJ_R,W1,1,2024-2025,313.9,38,On Watch,False,False
R0003950,STU00659,S002,SUBJ_R,W2,2,2024-2025,297.3,35,On Watch,False,False
R0003951,STU00659,S002,SUBJ_R,W3,3,2024-2025,276.1,41,At/Above Benchmark,True,False
R0003952,STU00659,S002,SUBJ_M,W1,1,2024-2025,369.0,57,At/Above Benchmark,True,False
R0003953,STU00659,S002,SUBJ_M,W2,2,2024-2025,355.4,56,At/Above Benchmark,True,False
R0003954,STU00659,S002,SUBJ_M,W3,3,2024-2025,421.3,61,At/Above Benchmark,True,False
R0003955,STU00660,S002,SUBJ_R,W1,1,2024-2025,557.7,43,At/Above Benchmark,True,False
R0003956,STU00660,S002,SUBJ_R,W2,2,2024-2025,493.1,49,At/Above Benchmark,True,False
R0003957,STU00660,S002,SUBJ_R,W3,3,2024-2025,548.4,55,At/Above Benchmark,True,False
R0003958,STU00660,S002,SUBJ_M,W1,1,2024-2025,606.7,56,At/Above Benchmark,True,False
R0003959,STU00660,S002,SUBJ_M,W2,2,2024-2025,599.8,61,At/Above Benchmark,True,False
R0003960,STU00660,S002,SUBJ_M,W3,3,2024-2025,620.0,62,At/Above Benchmark,True,False
R0003961,STU00661,S002,SUBJ_R,W1,1,2024-2025,397.2,52,At/Above Benchmark,True,False
R0003962,STU00661,S002,SUBJ_R,W2,2,2024-2025,300.1,32,On Watch,False,False
R0003963,STU00661,S002,SUBJ_R,W3,3,2024-2025,240.6,31,On Watch,False,False
R0003964,STU00661,S002,SUBJ_M,W1,1,2024-2025,321.4,41,At/Above Benchmark,True,False
R0003965,STU00661,S002,SUBJ_M,W2,2,2024-2025,334.8,48,At/Above Benchmark,True,False
R0003966,STU00661,S002,SUBJ_M,W3,3,2024-2025,332.9,42,At/Above Benchmark,True,False
R0003967,STU00662,S002,SUBJ_R,W1,1,2024-2025,618.0,28,On Watch,False,False
R0003968,STU00662,S002,SUBJ_R,W2,2,2024-2025,698.1,44,At/Above Benchmark,True,False
R0003969,STU00662,S002,SUBJ_R,W3,3,2024-2025,683.5,38,On Watch,False,False
R0003970,STU00662,S002,SUBJ_M,W1,1,2024-2025,823.0,67,At/Above Benchmark,True,False
R0003971,STU00662,S002,SUBJ_M,W2,2,2024-2025,838.9,71,At/Above Benchmark,True,False
R0003972,STU00662,S002,SUBJ_M,W3,3,2024-2025,927.7,78,At/Above Benchmark,True,False
R0003973,STU00663,S002,SUBJ_R,W1,1,2024-2025,592.4,50,At/Above Benchmark,True,False
R0003974,STU00663,S002,SUBJ_R,W2,2,2024-2025,535.1,24,Intervention,False,True
R0003975,STU00663,S002,SUBJ_R,W3,3,2024-2025,559.7,40,At/Above Benchmark,True,False
R0003976,STU00663,S002,SUBJ_M,W1,1,2024-2025,180.8,1,Urgent Intervention,False,True
R0003977,STU00663,S002,SUBJ_M,W2,2,2024-2025,247.6,2,Urgent Intervention,False,True
R0003978,STU00663,S002,SUBJ_M,W3,3,2024-2025,318.9,5,Urgent Intervention,False,True
R0003979,STU00664,S002,SUBJ_R,W1,1,2024-2025,686.8,59,At/Above Benchmark,True,False
R0003980,STU00664,S002,SUBJ_R,W2,2,2024-2025,735.0,59,At/Above Benchmark,True,False
R0003981,STU00664,S002,SUBJ_R,W3,3,2024-2025,848.3,76,At/Above Benchmark,True,False
R0003982,STU00664,S002,SUBJ_M,W1,1,2024-2025,486.8,34,On Watch,False,False
R0003983,STU00664,S002,SUBJ_M,W2,2,2024-2025,578.7,37,On Watch,False,False
R0003984,STU00664,S002,SUBJ_M,W3,3,2024-2025,560.4,49,At/Above Benchmark,True,False
R0003985,STU00665,S002,SUBJ_R,W1,1,2024-2025,793.1,60,At/Above Benchmark,True,False
R0003986,STU00665,S002,SUBJ_R,W2,2,2024-2025,872.9,62,At/Above Benchmark,True,False
R0003987,STU00665,S002,SUBJ_R,W3,3,2024-2025,958.5,79,At/Above Benchmark,True,False
R0003988,STU00665,S002,SUBJ_M,W1,1,2024-2025,521.0,18,Intervention,False,True
R0003989,STU00665,S002,SUBJ_M,W2,2,2024-2025,566.7,23,Intervention,False,True
R0003990,STU00665,S002,SUBJ_M,W3,3,2024-2025,577.5,30,On Watch,False,False
R0003991,STU00666,S002,SUBJ_R,W1,1,2024-2025,323.9,40,At/Above Benchmark,True,False
R0003992,STU00666,S002,SUBJ_R,W2,2,2024-2025,325.2,53,At/Above Benchmark,True,False
R0003993,STU00666,S002,SUBJ_R,W3,3,2024-2025,408.5,54,At/Above Benchmark,True,False
R0003994,STU00666,S002,SUBJ_M,W1,1,2024-2025,313.6,48,At/Above Benchmark,True,False
R0003995,STU00666,S002,SUBJ_M,W2,2,2024-2025,393.8,56,At/Above Benchmark,True,False
R0003996,STU00666,S002,SUBJ_M,W3,3,2024-2025,460.3,77,At/Above Benchmark,True,False
R0003997,STU00667,S002,SUBJ_R,W1,1,2024-2025,267.4,45,At/Above Benchmark,True,False
R0003998,STU00667,S002,SUBJ_R,W2,2,2024-2025,251.6,37,On Watch,False,False
R0003999,STU00667,S002,SUBJ_R,W3,3,2024-2025,110.9,4,Urgent Intervention,False,True
R0004000,STU00667,S002,SUBJ_M,W1,1,2024-2025,406.5,66,At/Above Benchmark,True,False
R0004001,STU00667,S002,SUBJ_M,W2,2,2024-2025,342.6,53,At/Above Benchmark,True,False
R0004002,STU00667,S002,SUBJ_M,W3,3,2024-2025,434.7,66,At/Above Benchmark,True,False
R0004003,STU00668,S002,SUBJ_R,W1,1,2024-2025,444.6,57,At/Above Benchmark,True,False
R0004004,STU00668,S002,SUBJ_R,W2,2,2024-2025,511.3,61,At/Above Benchmark,True,False
R0004005,STU00668,S002,SUBJ_R,W3,3,2024-2025,575.9,77,At/Above Benchmark,True,False
R0004006,STU00668,S002,SUBJ_M,W1,1,2024-2025,413.2,65,At/Above Benchmark,True,False
R0004007,STU00668,S002,SUBJ_M,W2,2,2024-2025,504.7,76,At/Above Benchmark,True,False
R0004008,STU00668,S002,SUBJ_M,W3,3,2024-2025,548.3,88,At/Above Benchmark,True,False
R0004009,STU00669,S002,SUBJ_R,W1,1,2024-2025,824.0,64,At/Above Benchmark,True,False
R0004010,STU00669,S002,SUBJ_R,W2,2,2024-2025,932.9,75,At/Above Benchmark,True,False
R0004011,STU00669,S002,SUBJ_R,W3,3,2024-2025,1000.2,85,At/Above Benchmark,True,False
R0004012,STU00669,S002,SUBJ_M,W1,1,2024-2025,841.9,61,At/Above Benchmark,True,False
R0004013,STU00669,S002,SUBJ_M,W2,2,2024-2025,926.1,87,At/Above Benchmark,True,False
R0004014,STU00669,S002,SUBJ_M,W3,3,2024-2025,939.9,76,At/Above Benchmark,True,False
R0004015,STU00670,S002,SUBJ_R,W1,1,2024-2025,714.1,46,At/Above Benchmark,True,False
R0004016,STU00670,S002,SUBJ_R,W2,2,2024-2025,711.2,52,At/Above Benchmark,True,False
R0004017,STU00670,S002,SUBJ_R,W3,3,2024-2025,772.3,57,At/Above Benchmark,True,False
R0004018,STU00670,S002,SUBJ_M,W1,1,2024-2025,713.3,56,At/Above Benchmark,True,False
R0004019,STU00670,S002,SUBJ_M,W2,2,2024-2025,684.4,41,At/Above Benchmark,True,False
R0004020,STU00670,S002,SUBJ_M,W3,3,2024-2025,636.7,39,On Watch,False,False
R0004021,STU00671,S002,SUBJ_R,W1,1,2024-2025,617.4,46,At/Above Benchmark,True,False
R0004022,STU00671,S002,SUBJ_R,W2,2,2024-2025,591.7,48,At/Above Benchmark,True,False
R0004023,STU00671,S002,SUBJ_R,W3,3,2024-2025,492.5,28,On Watch,False,False
R0004024,STU00671,S002,SUBJ_M,W1,1,2024-2025,518.9,36,On Watch,False,False
R0004025,STU00671,S002,SUBJ_M,W2,2,2024-2025,596.6,38,On Watch,False,False
R0004026,STU00671,S002,SUBJ_M,W3,3,2024-2025,565.3,42,At/Above Benchmark,True,False
R0004027,STU00672,S002,SUBJ_R,W1,1,2024-2025,436.0,39,On Watch,False,False
R0004028,STU00672,S002,SUBJ_R,W2,2,2024-2025,480.4,52,At/Above Benchmark,True,False
R0004029,STU00672,S002,SUBJ_R,W3,3,2024-2025,457.6,42,At/Above Benchmark,True,False
R0004030,STU00672,S002,SUBJ_M,W1,1,2024-2025,451.4,51,At/Above Benchmark,True,False
R0004031,STU00672,S002,SUBJ_M,W2,2,2024-2025,421.7,54,At/Above Benchmark,True,False
R0004032,STU00672,S002,SUBJ_M,W3,3,2024-2025,416.4,53,At/Above Benchmark,True,False
R0004033,STU00673,S002,SUBJ_R,W1,1,2024-2025,325.4,41,At/Above Benchmark,True,False
R0004034,STU00673,S002,SUBJ_R,W2,2,2024-2025,358.5,50,At/Above Benchmark,True,False
R0004035,STU00673,S002,SUBJ_R,W3,3,2024-2025,371.7,57,At/Above Benchmark,True,False
R0004036,STU00673,S002,SUBJ_M,W1,1,2024-2025,292.7,43,At/Above Benchmark,True,False
R0004037,STU00673,S002,SUBJ_M,W2,2,2024-2025,402.3,60,At/Above Benchmark,True,False
R0004038,STU00673,S002,SUBJ_M,W3,3,2024-2025,377.8,54,At/Above Benchmark,True,False
R0004039,STU00674,S002,SUBJ_R,W1,1,2024-2025,50.0,23,Intervention,False,True
R0004040,STU00674,S002,SUBJ_R,W2,2,2024-2025,50.0,21,Intervention,False,True
R0004041,STU00674,S002,SUBJ_R,W3,3,2024-2025,50.0,18,Intervention,False,True
R0004042,STU00674,S002,SUBJ_M,W1,1,2024-2025,394.7,76,At/Above Benchmark,True,False
R0004043,STU00674,S002,SUBJ_M,W2,2,2024-2025,367.4,61,At/Above Benchmark,True,False
R0004044,STU00674,S002,SUBJ_M,W3,3,2024-2025,440.5,81,At/Above Benchmark,True,False
R0004045,STU00675,S002,SUBJ_R,W1,1,2024-2025,291.7,38,On Watch,False,False
R0004046,STU00675,S002,SUBJ_R,W2,2,2024-2025,272.5,37,On Watch,False,False
R0004047,STU00675,S002,SUBJ_R,W3,3,2024-2025,238.5,29,On Watch,False,False
R0004048,STU00675,S002,SUBJ_M,W1,1,2024-2025,605.2,85,At/Above Benchmark,True,False
R0004049,STU00675,S002,SUBJ_M,W2,2,2024-2025,613.6,86,At/Above Benchmark,True,False
R0004050,STU00675,S002,SUBJ_M,W3,3,2024-2025,699.4,99,At/Above Benchmark,True,False
R0004051,STU00676,S002,SUBJ_R,W1,1,2024-2025,486.0,56,At/Above Benchmark,True,False
R0004052,STU00676,S002,SUBJ_R,W2,2,2024-2025,580.7,75,At/Above Benchmark,True,False
R0004053,STU00676,S002,SUBJ_R,W3,3,2024-2025,634.2,71,At/Above Benchmark,True,False
R0004054,STU00676,S002,SUBJ_M,W1,1,2024-2025,203.4,23,Intervention,False,True
R0004055,STU00676,S002,SUBJ_M,W2,2,2024-2025,143.8,15,Intervention,False,True
R0004056,STU00676,S002,SUBJ_M,W3,3,2024-2025,113.6,12,Intervention,False,True
R0004057,STU00677,S002,SUBJ_R,W1,1,2024-2025,935.1,83,At/Above Benchmark,True,False
R0004058,STU00677,S002,SUBJ_R,W2,2,2024-2025,990.2,95,At/Above Benchmark,True,False
R0004059,STU00677,S002,SUBJ_R,W3,3,2024-2025,1017.8,95,At/Above Benchmark,True,False
R0004060,STU00677,S002,SUBJ_M,W1,1,2024-2025,421.8,17,Intervention,False,True
R0004061,STU00677,S002,SUBJ_M,W2,2,2024-2025,510.9,38,On Watch,False,False
R0004062,STU00677,S002,SUBJ_M,W3,3,2024-2025,577.8,45,At/Above Benchmark,True,False
R0004063,STU00678,S002,SUBJ_R,W1,1,2024-2025,651.7,73,At/Above Benchmark,True,False
R0004064,STU00678,S002,SUBJ_R,W2,2,2024-2025,679.8,89,At/Above Benchmark,True,False
R0004065,STU00678,S002,SUBJ_R,W3,3,2024-2025,650.8,74,At/Above Benchmark,True,False
R0004066,STU00678,S002,SUBJ_M,W1,1,2024-2025,427.1,56,At/Above Benchmark,True,False
R0004067,STU00678,S002,SUBJ_M,W2,2,2024-2025,427.2,48,At/Above Benchmark,True,False
R0004068,STU00678,S002,SUBJ_M,W3,3,2024-2025,462.9,55,At/Above Benchmark,True,False
R0004069,STU00679,S002,SUBJ_R,W1,1,2024-2025,234.0,49,At/Above Benchmark,True,False
R0004070,STU00679,S002,SUBJ_R,W2,2,2024-2025,317.2,60,At/Above Benchmark,True,False
R0004071,STU00679,S002,SUBJ_R,W3,3,2024-2025,406.8,63,At/Above Benchmark,True,False
R0004072,STU00679,S002,SUBJ_M,W1,1,2024-2025,262.1,50,At/Above Benchmark,True,False
R0004073,STU00679,S002,SUBJ_M,W2,2,2024-2025,251.4,50,At/Above Benchmark,True,False
R0004074,STU00679,S002,SUBJ_M,W3,3,2024-2025,383.7,64,At/Above Benchmark,True,False
R0004075,STU00680,S002,SUBJ_R,W1,1,2024-2025,545.4,17,Intervention,False,True
R0004076,STU00680,S002,SUBJ_R,W2,2,2024-2025,586.9,28,On Watch,False,False
R0004077,STU00680,S002,SUBJ_R,W3,3,2024-2025,651.3,36,On Watch,False,False
R0004078,STU00680,S002,SUBJ_M,W1,1,2024-2025,749.8,58,At/Above Benchmark,True,False
R0004079,STU00680,S002,SUBJ_M,W2,2,2024-2025,795.4,60,At/Above Benchmark,True,False
R0004080,STU00680,S002,SUBJ_M,W3,3,2024-2025,923.7,72,At/Above Benchmark,True,False
R0004081,STU00681,S002,SUBJ_R,W1,1,2024-2025,574.2,56,At/Above Benchmark,True,False
R0004082,STU00681,S002,SUBJ_R,W2,2,2024-2025,608.1,71,At/Above Benchmark,True,False
R0004083,STU00681,S002,SUBJ_R,W3,3,2024-2025,640.6,67,At/Above Benchmark,True,False
R0004084,STU00681,S002,SUBJ_M,W1,1,2024-2025,522.4,47,At/Above Benchmark,True,False
R0004085,STU00681,S002,SUBJ_M,W2,2,2024-2025,506.6,43,At/Above Benchmark,True,False
R0004086,STU00681,S002,SUBJ_M,W3,3,2024-2025,455.7,42,At/Above Benchmark,True,False
R0004087,STU00682,S002,SUBJ_R,W1,1,2024-2025,418.4,61,At/Above Benchmark,True,False
R0004088,STU00682,S002,SUBJ_R,W2,2,2024-2025,413.6,53,At/Above Benchmark,True,False
R0004089,STU00682,S002,SUBJ_R,W3,3,2024-2025,369.2,43,At/Above Benchmark,True,False
R0004090,STU00682,S002,SUBJ_M,W1,1,2024-2025,234.0,39,On Watch,False,False
R0004091,STU00682,S002,SUBJ_M,W2,2,2024-2025,346.8,56,At/Above Benchmark,True,False
R0004092,STU00682,S002,SUBJ_M,W3,3,2024-2025,423.5,62,At/Above Benchmark,True,False
R0004093,STU00683,S002,SUBJ_R,W1,1,2024-2025,437.8,30,On Watch,False,False
R0004094,STU00683,S002,SUBJ_R,W2,2,2024-2025,461.8,18,Intervention,False,True
R0004095,STU00683,S002,SUBJ_R,W3,3,2024-2025,494.8,26,On Watch,False,False
R0004096,STU00683,S002,SUBJ_M,W1,1,2024-2025,739.1,64,At/Above Benchmark,True,False
R0004097,STU00683,S002,SUBJ_M,W2,2,2024-2025,725.9,59,At/Above Benchmark,True,False
R0004098,STU00683,S002,SUBJ_M,W3,3,2024-2025,733.6,68,At/Above Benchmark,True,False
R0004099,STU00684,S002,SUBJ_R,W1,1,2024-2025,362.8,36,On Watch,False,False
R0004100,STU00684,S002,SUBJ_R,W2,2,2024-2025,380.0,40,At/Above Benchmark,True,False
R0004101,STU00684,S002,SUBJ_R,W3,3,2024-2025,452.8,52,At/Above Benchmark,True,False
R0004102,STU00684,S002,SUBJ_M,W1,1,2024-2025,257.6,23,Intervention,False,True
R0004103,STU00684,S002,SUBJ_M,W2,2,2024-2025,236.3,21,Intervention,False,True
R0004104,STU00684,S002,SUBJ_M,W3,3,2024-2025,277.2,32,On Watch,False,False
R0004105,STU00685,S002,SUBJ_R,W1,1,2024-2025,492.1,54,At/Above Benchmark,True,False
R0004106,STU00685,S002,SUBJ_R,W2,2,2024-2025,486.1,51,At/Above Benchmark,True,False
R0004107,STU00685,S002,SUBJ_R,W3,3,2024-2025,524.1,66,At/Above Benchmark,True,False
R0004108,STU00685,S002,SUBJ_M,W1,1,2024-2025,94.3,8,Urgent Intervention,False,True
R0004109,STU00685,S002,SUBJ_M,W2,2,2024-2025,185.0,13,Intervention,False,True
R0004110,STU00685,S002,SUBJ_M,W3,3,2024-2025,110.4,14,Intervention,False,True
R0004111,STU00686,S002,SUBJ_R,W1,1,2024-2025,157.6,22,Intervention,False,True
R0004112,STU00686,S002,SUBJ_R,W2,2,2024-2025,209.9,24,Intervention,False,True
R0004113,STU00686,S002,SUBJ_R,W3,3,2024-2025,292.0,31,On Watch,False,False
R0004114,STU00686,S002,SUBJ_M,W1,1,2024-2025,373.4,53,At/Above Benchmark,True,False
R0004115,STU00686,S002,SUBJ_M,W2,2,2024-2025,471.8,71,At/Above Benchmark,True,False
R0004116,STU00686,S002,SUBJ_M,W3,3,2024-2025,479.5,70,At/Above Benchmark,True,False
R0004117,STU00687,S002,SUBJ_R,W1,1,2024-2025,559.9,51,At/Above Benchmark,True,False
R0004118,STU00687,S002,SUBJ_R,W2,2,2024-2025,614.7,58,At/Above Benchmark,True,False
R0004119,STU00687,S002,SUBJ_R,W3,3,2024-2025,579.9,48,At/Above Benchmark,True,False
R0004120,STU00687,S002,SUBJ_M,W1,1,2024-2025,457.5,41,At/Above Benchmark,True,False
R0004121,STU00687,S002,SUBJ_M,W2,2,2024-2025,484.0,45,At/Above Benchmark,True,False
R0004122,STU00687,S002,SUBJ_M,W3,3,2024-2025,478.8,43,At/Above Benchmark,True,False
R0004123,STU00688,S002,SUBJ_R,W1,1,2024-2025,777.9,64,At/Above Benchmark,True,False
R0004124,STU00688,S002,SUBJ_R,W2,2,2024-2025,785.8,72,At/Above Benchmark,True,False
R0004125,STU00688,S002,SUBJ_R,W3,3,2024-2025,750.6,59,At/Above Benchmark,True,False
R0004126,STU00688,S002,SUBJ_M,W1,1,2024-2025,497.6,27,On Watch,False,False
R0004127,STU00688,S002,SUBJ_M,W2,2,2024-2025,528.7,40,At/Above Benchmark,True,False
R0004128,STU00688,S002,SUBJ_M,W3,3,2024-2025,553.2,49,At/Above Benchmark,True,False
R0004129,STU00689,S002,SUBJ_R,W1,1,2024-2025,387.7,32,On Watch,False,False
R0004130,STU00689,S002,SUBJ_R,W2,2,2024-2025,443.8,52,At/Above Benchmark,True,False
R0004131,STU00689,S002,SUBJ_R,W3,3,2024-2025,502.9,66,At/Above Benchmark,True,False
R0004132,STU00689,S002,SUBJ_M,W1,1,2024-2025,401.9,46,At/Above Benchmark,True,False
R0004133,STU00689,S002,SUBJ_M,W2,2,2024-2025,390.9,51,At/Above Benchmark,True,False
R0004134,STU00689,S002,SUBJ_M,W3,3,2024-2025,349.9,34,On Watch,False,False
R0004135,STU00690,S002,SUBJ_R,W1,1,2024-2025,894.6,70,At/Above Benchmark,True,False
R0004136,STU00690,S002,SUBJ_R,W2,2,2024-2025,866.5,62,At/Above Benchmark,True,False
R0004137,STU00690,S002,SUBJ_R,W3,3,2024-2025,789.3,54,At/Above Benchmark,True,False
R0004138,STU00690,S002,SUBJ_M,W1,1,2024-2025,555.8,28,On Watch,False,False
R0004139,STU00690,S002,SUBJ_M,W2,2,2024-2025,623.1,39,On Watch,False,False
R0004140,STU00690,S002,SUBJ_M,W3,3,2024-2025,712.3,45,At/Above Benchmark,True,False
R0004141,STU00691,S002,SUBJ_R,W1,1,2024-2025,303.6,55,At/Above Benchmark,True,False
R0004142,STU00691,S002,SUBJ_R,W2,2,2024-2025,401.8,79,At/Above Benchmark,True,False
R0004143,STU00691,S002,SUBJ_R,W3,3,2024-2025,447.9,77,At/Above Benchmark,True,False
R0004144,STU00691,S002,SUBJ_M,W1,1,2024-2025,173.1,43,At/Above Benchmark,True,False
R0004145,STU00691,S002,SUBJ_M,W2,2,2024-2025,207.4,52,At/Above Benchmark,True,False
R0004146,STU00691,S002,SUBJ_M,W3,3,2024-2025,257.0,47,At/Above Benchmark,True,False
R0004147,STU00692,S002,SUBJ_R,W1,1,2024-2025,842.5,81,At/Above Benchmark,True,False
