result_id,student_id,subject_id,window_id,school_year,scaled_score,percentile_rank,benchmark_category
R0003376,STU00563,SUBJ_M,W1,2024-2025,499.8,68,At/Above Benchmark
R0003377,STU00563,SUBJ_M,W2,2024-2025,470.5,67,At/Above Benchmark
R0003378,STU00563,SUBJ_M,W3,2024-2025,547.9,77,At/Above Benchmark
R0003379,STU00564,SUBJ_R,W1,2024-2025,763.4,50,At/Above Benchmark
R0003380,STU00564,SUBJ_R,W2,2024-2025,785.8,57,At/Above Benchmark
R0003381,STU00564,SUBJ_R,W3,2024-2025,827.4,61,At/Above Benchmark
R0003382,STU00564,SUBJ_M,W1,2024-2025,605.1,36,On Watch
R0003383,STU00564,SUBJ_M,W2,2024-2025,633.5,37,On Watch
R0003384,STU00564,SUBJ_M,W3,2024-2025,618.2,35,On Watch
R0003385,STU00565,SUBJ_R,W1,2024-2025,301.0,53,At/Above Benchmark
R0003386,STU00565,SUBJ_R,W2,2024-2025,285.3,46,At/Above Benchmark
R0003387,STU00565,SUBJ_R,W3,2024-2025,367.4,67,At/Above Benchmark
R0003388,STU00565,SUBJ_M,W1,2024-2025,136.8,37,On Watch
R0003389,STU00565,SUBJ_M,W2,2024-2025,195.5,37,On Watch
R0003390,STU00565,SUBJ_M,W3,2024-2025,293.4,56,At/Above Benchmark
R0003391,STU00566,SUBJ_R,W1,2024-2025,887.9,84,At/Above Benchmark
R0003392,STU00566,SUBJ_R,W2,2024-2025,898.7,80,At/Above Benchmark
R0003393,STU00566,SUBJ_R,W3,2024-2025,969.2,95,At/Above Benchmark
R0003394,STU00566,SUBJ_M,W1,2024-2025,688.5,53,At/Above Benchmark
R0003395,STU00566,SUBJ_M,W2,2024-2025,684.1,58,At/Above Benchmark
R0003396,STU00566,SUBJ_M,W3,2024-2025,668.5,54,At/Above Benchmark
R0003397,STU00567,SUBJ_R,W1,2024-2025,545.3,42,At/Above Benchmark
R0003398,STU00567,SUBJ_R,W2,2024-2025,599.2,57,At/Above Benchmark
R0003399,STU00567,SUBJ_R,W3,2024-2025,669.6,65,At/Above Benchmark
R0003400,STU00567,SUBJ_M,W1,2024-2025,294.1,9,Urgent Intervention
R0003401,STU00567,SUBJ_M,W2,2024-2025,371.8,43,At/Above Benchmark
R0003402,STU00567,SUBJ_M,W3,2024-2025,460.5,48,At/Above Benchmark
R0003403,STU00568,SUBJ_R,W1,2024-2025,547.4,64,At/Above Benchmark
R0003404,STU00568,SUBJ_R,W2,2024-2025,546.4,61,At/Above Benchmark
R0003405,STU00568,SUBJ_R,W3,2024-2025,555.0,61,At/Above Benchmark
R0003406,STU00568,SUBJ_M,W1,2024-2025,635.1,78,At/Above Benchmark
R0003407,STU00568,SUBJ_M,W2,2024-2025,665.4,89,At/Above Benchmark
R0003408,STU00568,SUBJ_M,W3,2024-2025,738.1,93,At/Above Benchmark
R0003409,STU00569,SUBJ_R,W1,2024-2025,50.0,25,On Watch
R0003410,STU00569,SUBJ_R,W2,2024-2025,94.9,25,On Watch
R0003411,STU00569,SUBJ_R,W3,2024-2025,98.7,30,On Watch
R0003412,STU00569,SUBJ_M,W1,2024-2025,160.8,35,On Watch
R0003413,STU00569,SUBJ_M,W2,2024-2025,191.4,39,On Watch
R0003414,STU00569,SUBJ_M,W3,2024-2025,112.3,33,On Watch
R0003415,STU00570,SUBJ_R,W1,2024-2025,375.8,57,At/Above Benchmark
R0003416,STU00570,SUBJ_R,W2,2024-2025,403.2,58,At/Above Benchmark
R0003417,STU00570,SUBJ_R,W3,2024-2025,452.6,57,At/Above Benchmark
R0003418,STU00570,SUBJ_M,W1,2024-2025,350.1,49,At/Above Benchmark
R0003419,STU00570,SUBJ_M,W2,2024-2025,404.9,66,At/Above Benchmark
R0003420,STU00570,SUBJ_M,W3,2024-2025,424.8,57,At/Above Benchmark
R0003421,STU00571,SUBJ_R,W1,2024-2025,591.5,55,At/Above Benchmark
R0003422,STU00571,SUBJ_R,W2,2024-2025,610.9,53,At/Above Benchmark
R0003423,STU00571,SUBJ_R,W3,2024-2025,610.1,58,At/Above Benchmark
R0003424,STU00571,SUBJ_M,W1,2024-2025,395.0,30,On Watch
R0003425,STU00571,SUBJ_M,W2,2024-2025,404.5,33,On Watch
R0003426,STU00571,SUBJ_M,W3,2024-2025,438.0,43,At/Above Benchmark
R0003427,STU00572,SUBJ_R,W1,2024-2025,506.5,19,Intervention
R0003428,STU00572,SUBJ_R,W2,2024-2025,559.6,21,Intervention
R0003429,STU00572,SUBJ_R,W3,2024-2025,603.6,28,On Watch
R0003430,STU00572,SUBJ_M,W1,2024-2025,604.1,43,At/Above Benchmark
R0003431,STU00572,SUBJ_M,W2,2024-2025,656.7,35,On Watch
R0003432,STU00572,SUBJ_M,W3,2024-2025,672.7,45,At/Above Benchmark
R0003433,STU00573,SUBJ_R,W1,2024-2025,166.5,41,At/Above Benchmark
R0003434,STU00573,SUBJ_R,W2,2024-2025,168.1,34,On Watch
R0003435,STU00573,SUBJ_R,W3,2024-2025,142.9,37,On Watch
R0003436,STU00573,SUBJ_M,W1,2024-2025,127.1,39,On Watch
R0003437,STU00573,SUBJ_M,W2,2024-2025,162.3,49,At/Above Benchmark
R0003438,STU00573,SUBJ_M,W3,2024-2025,213.9,43,At/Above Benchmark
R0003439,STU00574,SUBJ_R,W1,2024-2025,808.8,66,At/Above Benchmark
R0003440,STU00574,SUBJ_R,W2,2024-2025,749.2,59,At/Above Benchmark
R0003441,STU00574,SUBJ_R,W3,2024-2025,659.2,47,At/Above Benchmark
R0003442,STU00574,SUBJ_M,W1,2024-2025,412.2,27,On Watch
R0003443,STU00574,SUBJ_M,W2,2024-2025,466.8,36,On Watch
R0003444,STU00574,SUBJ_M,W3,2024-2025,508.5,35,On Watch
R0003445,STU00575,SUBJ_R,W1,2024-2025,652.9,39,On Watch
R0003446,STU00575,SUBJ_R,W2,2024-2025,731.3,49,At/Above Benchmark
R0003447,STU00575,SUBJ_R,W3,2024-2025,751.5,47,At/Above Benchmark
R0003448,STU00575,SUBJ_M,W1,2024-2025,630.8,39,On Watch
R0003449,STU00575,SUBJ_M,W2,2024-2025,654.0,40,At/Above Benchmark
R0003450,STU00575,SUBJ_M,W3,2024-2025,681.4,44,At/Above Benchmark
R0003451,STU00576,SUBJ_R,W1,2024-2025,759.6,46,At/Above Benchmark
R0003452,STU00576,SUBJ_R,W2,2024-2025,734.4,41,At/Above Benchmark
R0003453,STU00576,SUBJ_R,W3,2024-2025,740.2,55,At/Above Benchmark
R0003454,STU00576,SUBJ_M,W1,2024-2025,552.3,26,On Watch
R0003455,STU00576,SUBJ_M,W2,2024-2025,644.3,43,At/Above Benchmark
R0003456,STU00576,SUBJ_M,W3,2024-2025,634.8,33,On Watch
R0003457,STU00577,SUBJ_R,W1,2024-2025,324.0,17,Intervention
R0003458,STU00577,SUBJ_R,W2,2024-2025,372.3,28,On Watch
R0003459,STU00577,SUBJ_R,W3,2024-2025,430.3,29,On Watch
R0003460,STU00577,SUBJ_M,W1,2024-2025,323.6,16,Intervention
R0003461,STU00577,SUBJ_M,W2,2024-2025,355.7,24,Intervention
R0003462,STU00577,SUBJ_M,W3,2024-2025,354.7,25,On Watch
R0003463,STU00578,SUBJ_R,W1,2024-2025,522.8,44,At/Above Benchmark
R0003464,STU00578,SUBJ_R,W2,2024-2025,612.4,56,At/Above Benchmark
R0003465,STU00578,SUBJ_R,W3,2024-2025,698.4,69,At/Above Benchmark
R0003466,STU00578,SUBJ_M,W1,2024-2025,492.0,41,At/Above Benchmark
R0003467,STU00578,SUBJ_M,W2,2024-2025,516.2,57,At/Above Benchmark
R0003468,STU00578,SUBJ_M,W3,2024-2025,684.3,67,At/Above Benchmark
R0003469,STU00579,SUBJ_R,W1,2024-2025,137.2,23,Intervention
R0003470,STU00579,SUBJ_R,W2,2024-2025,196.9,45,At/Above Benchmark
R0003471,STU00579,SUBJ_R,W3,2024-2025,202.8,39,On Watch
R0003472,STU00579,SUBJ_M,W1,2024-2025,287.6,51,At/Above Benchmark
R0003473,STU00579,SUBJ_M,W2,2024-2025,422.8,87,At/Above Benchmark
R0003474,STU00579,SUBJ_M,W3,2024-2025,437.6,79,At/Above Benchmark
R0003475,STU00580,SUBJ_R,W1,2024-2025,672.5,39,On Watch
R0003476,STU00580,SUBJ_R,W2,2024-2025,652.9,37,On Watch
R0003477,STU00580,SUBJ_R,W3,2024-2025,635.2,30,On Watch
R0003478,STU00580,SUBJ_M,W1,2024-2025,523.8,21,Intervention
R0003479,STU00580,SUBJ_M,W2,2024-2025,585.7,31,On Watch
R0003480,STU00580,SUBJ_M,W3,2024-2025,566.3,31,On Watch
R0003481,STU00581,SUBJ_R,W1,2024-2025,281.4,38,On Watch
R0003482,STU00581,SUBJ_R,W2,2024-2025,318.7,44,At/Above Benchmark
R0003483,STU00581,SUBJ_R,W3,2024-2025,368.1,48,At/Above Benchmark
R0003484,STU00581,SUBJ_M,W1,2024-2025,132.1,26,On Watch
R0003485,STU00581,SUBJ_M,W2,2024-2025,226.3,35,On Watch
R0003486,STU00581,SUBJ_M,W3,2024-2025,261.4,38,On Watch
R0003487,STU00582,SUBJ_R,W1,2024-2025,320.8,52,At/Above Benchmark
R0003488,STU00582,SUBJ_R,W2,2024-2025,333.2,51,At/Above Benchmark
R0003489,STU00582,SUBJ_R,W3,2024-2025,472.4,71,At/Above Benchmark
R0003490,STU00582,SUBJ_M,W1,2024-2025,186.6,40,At/Above Benchmark
R0003491,STU00582,SUBJ_M,W2,2024-2025,170.8,34,On Watch
R0003492,STU00582,SUBJ_M,W3,2024-2025,165.3,36,On Watch
R0003493,STU00583,SUBJ_R,W1,2024-2025,250.9,35,On Watch
R0003494,STU00583,SUBJ_R,W2,2024-2025,336.6,51,At/Above Benchmark
R0003495,STU00583,SUBJ_R,W3,2024-2025,404.9,51,At/Above Benchmark
R0003496,STU00583,SUBJ_M,W1,2024-2025,274.0,42,At/Above Benchmark
R0003497,STU00583,SUBJ_M,W2,2024-2025,290.9,52,At/Above Benchmark
R0003498,STU00583,SUBJ_M,W3,2024-2025,392.3,59,At/Above Benchmark
R0003499,STU00584,SUBJ_R,W1,2024-2025,805.3,59,At/Above Benchmark
R0003500,STU00584,SUBJ_R,W2,2024-2025,800.3,51,At/Above Benchmark
R0003501,STU00584,SUBJ_R,W3,2024-2025,771.7,47,At/Above Benchmark
R0003502,STU00584,SUBJ_M,W1,2024-2025,703.6,51,At/Above Benchmark
R0003503,STU00584,SUBJ_M,W2,2024-2025,637.4,45,At/Above Benchmark
R0003504,STU00584,SUBJ_M,W3,2024-2025,626.1,37,On Watch
R0003505,STU00585,SUBJ_R,W1,2024-2025,655.5,36,On Watch
R0003506,STU00585,SUBJ_R,W2,2024-2025,696.3,45,At/Above Benchmark
R0003507,STU00585,SUBJ_R,W3,2024-2025,742.2,48,At/Above Benchmark
R0003508,STU00585,SUBJ_M,W1,2024-2025,499.8,17,Intervention
R0003509,STU00585,SUBJ_M,W2,2024-2025,581.6,23,Intervention
R0003510,STU00585,SUBJ_M,W3,2024-2025,582.3,28,On Watch
R0003511,STU00586,SUBJ_R,W1,2024-2025,427.5,32,On Watch
R0003512,STU00586,SUBJ_R,W2,2024-2025,481.9,40,At/Above Benchmark
R0003513,STU00586,SUBJ_R,W3,2024-2025,546.8,52,At/Above Benchmark
R0003514,STU00586,SUBJ_M,W1,2024-2025,624.0,63,At/Above Benchmark
R0003515,STU00586,SUBJ_M,W2,2024-2025,680.3,68,At/Above Benchmark
R0003516,STU00586,SUBJ_M,W3,2024-2025,751.1,83,At/Above Benchmark
R0003517,STU00587,SUBJ_R,W1,2024-2025,428.8,54,At/Above Benchmark
R0003518,STU00587,SUBJ_R,W2,2024-2025,457.9,61,At/Above Benchmark
R0003519,STU00587,SUBJ_R,W3,2024-2025,464.0,60,At/Above Benchmark
R0003520,STU00587,SUBJ_M,W1,2024-2025,270.9,33,On Watch
R0003521,STU00587,SUBJ_M,W2,2024-2025,319.7,58,At/Above Benchmark
R0003522,STU00587,SUBJ_M,W3,2024-2025,346.5,57,At/Above Benchmark
R0003523,STU00588,SUBJ_R,W1,2024-2025,285.9,48,At/Above Benchmark
R0003524,STU00588,SUBJ_R,W2,2024-2025,329.8,53,At/Above Benchmark
R0003525,STU00588,SUBJ_R,W3,2024-2025,347.5,63,At/Above Benchmark
R0003526,STU00588,SUBJ_M,W1,2024-2025,187.7,36,On Watch
R0003527,STU00588,SUBJ_M,W2,2024-2025,245.7,56,At/Above Benchmark
R0003528,STU00588,SUBJ_M,W3,2024-2025,296.1,55,At/Above Benchmark
R0003529,STU00589,SUBJ_R,W1,2024-2025,402.4,22,Intervention
R0003530,STU00589,SUBJ_R,W2,2024-2025,535.1,43,At/Above Benchmark
R0003531,STU00589,SUBJ_R,W3,2024-2025,620.5,58,At/Above Benchmark
R0003532,STU00589,SUBJ_M,W1,2024-2025,564.3,56,At/Above Benchmark
R0003533,STU00589,SUBJ_M,W2,2024-2025,557.2,55,At/Above Benchmark
R0003534,STU00589,SUBJ_M,W3,2024-2025,593.3,60,At/Above Benchmark
R0003535,STU00590,SUBJ_R,W1,2024-2025,316.5,54,At/Above Benchmark
R0003536,STU00590,SUBJ_R,W2,2024-2025,300.1,50,At/Above Benchmark
R0003537,STU00590,SUBJ_R,W3,2024-2025,305.6,55,At/Above Benchmark
R0003538,STU00590,SUBJ_M,W1,2024-2025,117.4,36,On Watch
R0003539,STU00590,SUBJ_M,W2,2024-2025,165.2,45,At/Above Benchmark
R0003540,STU00590,SUBJ_M,W3,2024-2025,151.4,32,On Watch
R0003541,STU00591,SUBJ_R,W1,2024-2025,891.2,69,At/Above Benchmark
R0003542,STU00591,SUBJ_R,W2,2024-2025,860.8,55,At/Above Benchmark
R0003543,STU00591,SUBJ_R,W3,2024-2025,836.1,60,At/Above Benchmark
R0003544,STU00591,SUBJ_M,W1,2024-2025,644.6,38,On Watch
R0003545,STU00591,SUBJ_M,W2,2024-2025,692.6,49,At/Above Benchmark
R0003546,STU00591,SUBJ_M,W3,2024-2025,773.2,63,At/Above Benchmark
R0003547,STU00592,SUBJ_R,W1,2024-2025,549.6,51,At/Above Benchmark
R0003548,STU00592,SUBJ_R,W2,2024-2025,643.3,82,At/Above Benchmark
R0003549,STU00592,SUBJ_R,W3,2024-2025,808.3,96,At/Above Benchmark
R0003550,STU00592,SUBJ_M,W1,2024-2025,412.3,42,At/Above Benchmark
R0003551,STU00592,SUBJ_M,W2,2024-2025,492.9,55,At/Above Benchmark
R0003552,STU00592,SUBJ_M,W3,2024-2025,591.9,64,At/Above Benchmark
R0003553,STU00593,SUBJ_R,W1,2024-2025,171.9,37,On Watch
R0003554,STU00593,SUBJ_R,W2,2024-2025,203.0,39,On Watch
R0003555,STU00593,SUBJ_R,W3,2024-2025,340.0,61,At/Above Benchmark
R0003556,STU00593,SUBJ_M,W1,2024-2025,50.0,24,Intervention
R0003557,STU00593,SUBJ_M,W2,2024-2025,50.0,29,On Watch
R0003558,STU00593,SUBJ_M,W3,2024-2025,50.6,22,Intervention
R0003559,STU00594,SUBJ_R,W1,2024-2025,709.4,91,At/Above Benchmark
R0003560,STU00594,SUBJ_R,W2,2024-2025,751.9,99,At/Above Benchmark
R0003561,STU00594,SUBJ_R,W3,2024-2025,798.0,99,At/Above Benchmark
R0003562,STU00594,SUBJ_M,W1,2024-2025,377.9,57,At/Above Benchmark
R0003563,STU00594,SUBJ_M,W2,2024-2025,366.8,56,At/Above Benchmark
R0003564,STU00594,SUBJ_M,W3,2024-2025,355.5,61,At/Above Benchmark
R0003565,STU00595,SUBJ_R,W1,2024-2025,720.3,48,At/Above Benchmark
R0003566,STU00595,SUBJ_R,W2,2024-2025,775.3,57,At/Above Benchmark
R0003567,STU00595,SUBJ_R,W3,2024-2025,814.7,60,At/Above Benchmark
R0003568,STU00595,SUBJ_M,W1,2024-2025,843.2,66,At/Above Benchmark
R0003569,STU00595,SUBJ_M,W2,2024-2025,845.1,62,At/Above Benchmark
R0003570,STU00595,SUBJ_M,W3,2024-2025,830.1,66,At/Above Benchmark
R0003571,STU00596,SUBJ_R,W1,2024-2025,1084.2,94,At/Above Benchmark
R0003572,STU00596,SUBJ_R,W2,2024-2025,1071.1,80,At/Above Benchmark
R0003573,STU00596,SUBJ_R,W3,2024-2025,1039.3,90,At/Above Benchmark
R0003574,STU00596,SUBJ_M,W1,2024-2025,689.9,36,On Watch
R0003575,STU00596,SUBJ_M,W2,2024-2025,733.4,57,At/Above Benchmark
R0003576,STU00596,SUBJ_M,W3,2024-2025,785.3,55,At/Above Benchmark
R0003577,STU00597,SUBJ_R,W1,2024-2025,80.3,27,On Watch
R0003578,STU00597,SUBJ_R,W2,2024-2025,177.5,31,On Watch
R0003579,STU00597,SUBJ_R,W3,2024-2025,169.9,33,On Watch
R0003580,STU00597,SUBJ_M,W1,2024-2025,152.7,31,On Watch
R0003581,STU00597,SUBJ_M,W2,2024-2025,164.3,48,At/Above Benchmark
R0003582,STU00597,SUBJ_M,W3,2024-2025,270.6,55,At/Above Benchmark
R0003583,STU00598,SUBJ_R,W1,2024-2025,295.8,48,At/Above Benchmark
R0003584,STU00598,SUBJ_R,W2,2024-2025,319.4,54,At/Above Benchmark
R0003585,STU00598,SUBJ_R,W3,2024-2025,446.2,71,At/Above Benchmark
R0003586,STU00598,SUBJ_M,W1,2024-2025,50.0,23,Intervention
R0003587,STU00598,SUBJ_M,W2,2024-2025,50.0,18,Intervention
R0003588,STU00598,SUBJ_M,W3,2024-2025,50.0,28,On Watch
R0003589,STU00599,SUBJ_R,W1,2024-2025,211.6,47,At/Above Benchmark
R0003590,STU00599,SUBJ_R,W2,2024-2025,235.9,45,At/Above Benchmark
R0003591,STU00599,SUBJ_R,W3,2024-2025,245.8,39,On Watch
R0003592,STU00599,SUBJ_M,W1,2024-2025,268.0,59,At/Above Benchmark
R0003593,STU00599,SUBJ_M,W2,2024-2025,313.3,66,At/Above Benchmark
R0003594,STU00599,SUBJ_M,W3,2024-2025,313.7,53,At/Above Benchmark
R0003595,STU00600,SUBJ_R,W1,2024-2025,552.5,56,At/Above Benchmark
R0003596,STU00600,SUBJ_R,W2,2024-2025,597.6,68,At/Above Benchmark
R0003597,STU00600,SUBJ_R,W3,2024-2025,636.9,78,At/Above Benchmark
R0003598,STU00600,SUBJ_M,W1,2024-2025,492.4,62,At/Above Benchmark
R0003599,STU00600,SUBJ_M,W2,2024-2025,532.0,72,At/Above Benchmark
R0003600,STU00600,SUBJ_M,W3,2024-2025,560.9,68,At/Above Benchmark
R0003601,STU00601,SUBJ_R,W1,2024-2025,172.5,30,On Watch
R0003602,STU00601,SUBJ_R,W2,2024-2025,230.6,44,At/Above Benchmark
R0003603,STU00601,SUBJ_R,W3,2024-2025,332.6,60,At/Above Benchmark
R0003604,STU00601,SUBJ_M,W1,2024-2025,419.4,66,At/Above Benchmark
R0003605,STU00601,SUBJ_M,W2,2024-2025,498.3,85,At/Above Benchmark
R0003606,STU00601,SUBJ_M,W3,2024-2025,465.2,78,At/Above Benchmark
R0003607,STU00602,SUBJ_R,W1,2024-2025,353.6,42,At/Above Benchmark
R0003608,STU00602,SUBJ_R,W2,2024-2025,400.0,56,At/Above Benchmark
R0003609,STU00602,SUBJ_R,W3,2024-2025,354.5,50,At/Above Benchmark
R0003610,STU00602,SUBJ_M,W1,2024-2025,54.8,19,Intervention
R0003611,STU00602,SUBJ_M,W2,2024-2025,137.4,17,Intervention
R0003612,STU00602,SUBJ_M,W3,2024-2025,285.1,36,On Watch
R0003613,STU00603,SUBJ_R,W1,2024-2025,622.9,35,On Watch
R0003614,STU00603,SUBJ_R,W2,2024-2025,593.7,46,At/Above Benchmark
R0003615,STU00603,SUBJ_R,W3,2024-2025,538.8,34,On Watch
R0003616,STU00603,SUBJ_M,W1,2024-2025,623.8,47,At/Above Benchmark
R0003617,STU00603,SUBJ_M,W2,2024-2025,634.4,44,At/Above Benchmark
R0003618,STU00603,SUBJ_M,W3,2024-2025,588.0,45,At/Above Benchmark
R0003619,STU00604,SUBJ_R,W1,2024-2025,677.5,63,At/Above Benchmark
R0003620,STU00604,SUBJ_R,W2,2024-2025,620.5,57,At/Above Benchmark
R0003621,STU00604,SUBJ_R,W3,2024-2025,580.7,52,At/Above Benchmark
R0003622,STU00604,SUBJ_M,W1,2024-2025,429.9,34,On Watch
R0003623,STU00604,SUBJ_M,W2,2024-2025,379.9,27,On Watch
R0003624,STU00604,SUBJ_M,W3,2024-2025,356.7,32,On Watch
R0003625,STU00605,SUBJ_R,W1,2024-2025,552.4,29,On Watch
R0003626,STU00605,SUBJ_R,W2,2024-2025,508.3,24,Intervention
R0003627,STU00605,SUBJ_R,W3,2024-2025,540.0,30,On Watch
R0003628,STU00605,SUBJ_M,W1,2024-2025,549.7,44,At/Above Benchmark
R0003629,STU00605,SUBJ_M,W2,2024-2025,670.7,63,At/Above Benchmark
R0003630,STU00605,SUBJ_M,W3,2024-2025,685.7,58,At/Above Benchmark
R0003631,STU00606,SUBJ_R,W1,2024-2025,939.1,85,At/Above Benchmark
R0003632,STU00606,SUBJ_R,W2,2024-2025,946.5,88,At/Above Benchmark
R0003633,STU00606,SUBJ_R,W3,2024-2025,977.7,88,At/Above Benchmark
R0003634,STU00606,SUBJ_M,W1,2024-2025,822.8,76,At/Above Benchmark
R0003635,STU00606,SUBJ_M,W2,2024-2025,879.1,89,At/Above Benchmark
R0003636,STU00606,SUBJ_M,W3,2024-2025,884.6,83,At/Above Benchmark
R0003637,STU00607,SUBJ_R,W1,2024-2025,406.9,55,At/Above Benchmark
R0003638,STU00607,SUBJ_R,W2,2024-2025,398.6,72,At/Above Benchmark
R0003639,STU00607,SUBJ_R,W3,2024-2025,430.6,74,At/Above Benchmark
R0003640,STU00607,SUBJ_M,W1,2024-2025,139.4,40,At/Above Benchmark
R0003641,STU00607,SUBJ_M,W2,2024-2025,172.0,36,On Watch
R0003642,STU00607,SUBJ_M,W3,2024-2025,185.1,35,On Watch
R0003643,STU00608,SUBJ_R,W1,2024-2025,288.8,19,Intervention
R0003644,STU00608,SUBJ_R,W2,2024-2025,375.3,30,On Watch
R0003645,STU00608,SUBJ_R,W3,2024-2025,409.5,30,On Watch
R0003646,STU00608,SUBJ_M,W1,2024-2025,360.3,43,At/Above Benchmark
R0003647,STU00608,SUBJ_M,W2,2024-2025,405.8,47,At/Above Benchmark
R0003648,STU00608,SUBJ_M,W3,2024-2025,418.5,44,At/Above Benchmark
R0003649,STU00609,SUBJ_R,W1,2024-2025,542.5,37,On Watch
R0003650,STU00609,SUBJ_R,W2,2024-2025,502.9,28,On Watch
R0003651,STU00609,SUBJ_R,W3,2024-2025,499.9,23,Intervention
R0003652,STU00609,SUBJ_M,W1,2024-2025,687.6,63,At/Above Benchmark
R0003653,STU00609,SUBJ_M,W2,2024-2025,719.4,65,At/Above Benchmark
R0003654,STU00609,SUBJ_M,W3,2024-2025,730.5,65,At/Above Benchmark
R0003655,STU00610,SUBJ_R,W1,2024-2025,768.1,58,At/Above Benchmark
R0003656,STU00610,SUBJ_R,W2,2024-2025,766.7,56,At/Above Benchmark
R0003657,STU00610,SUBJ_R,W3,2024-2025,792.7,70,At/Above Benchmark
R0003658,STU00610,SUBJ_M,W1,2024-2025,321.0,10,Intervention
R0003659,STU00610,SUBJ_M,W2,2024-2025,380.6,21,Intervention
R0003660,STU00610,SUBJ_M,W3,2024-2025,388.0,17,Intervention
R0003661,STU00611,SUBJ_R,W1,2024-2025,393.2,51,At/Above Benchmark
R0003662,STU00611,SUBJ_R,W2,2024-2025,373.4,42,At/Above Benchmark
R0003663,STU00611,SUBJ_R,W3,2024-2025,471.6,64,At/Above Benchmark
R0003664,STU00611,SUBJ_M,W1,2024-2025,251.5,30,On Watch
R0003665,STU00611,SUBJ_M,W2,2024-2025,304.7,39,On Watch
R0003666,STU00611,SUBJ_M,W3,2024-2025,340.7,59,At/Above Benchmark
R0003667,STU00612,SUBJ_R,W1,2024-2025,301.0,23,Intervention
R0003668,STU00612,SUBJ_R,W2,2024-2025,321.7,19,Intervention
R0003669,STU00612,SUBJ_R,W3,2024-2025,422.5,26,On Watch
R0003670,STU00612,SUBJ_M,W1,2024-2025,484.0,47,At/Above Benchmark
R0003671,STU00612,SUBJ_M,W2,2024-2025,405.1,28,On Watch
R0003672,STU00612,SUBJ_M,W3,2024-2025,495.0,45,At/Above Benchmark
R0003673,STU00613,SUBJ_R,W1,2024-2025,361.5,19,Intervention
R0003674,STU00613,SUBJ_R,W2,2024-2025,403.8,29,On Watch
R0003675,STU00613,SUBJ_R,W3,2024-2025,444.2,31,On Watch
R0003676,STU00613,SUBJ_M,W1,2024-2025,498.0,43,At/Above Benchmark
R0003677,STU00613,SUBJ_M,W2,2024-2025,521.5,54,At/Above Benchmark
R0003678,STU00613,SUBJ_M,W3,2024-2025,542.4,53,At/Above Benchmark
R0003679,STU00614,SUBJ_R,W1,2024-2025,441.2,31,On Watch
R0003680,STU00614,SUBJ_R,W2,2024-2025,459.9,39,On Watch
R0003681,STU00614,SUBJ_R,W3,2024-2025,564.3,55,At/Above Benchmark
R0003682,STU00614,SUBJ_M,W1,2024-2025,578.0,52,At/Above Benchmark
R0003683,STU00614,SUBJ_M,W2,2024-2025,652.4,74,At/Above Benchmark
R0003684,STU00614,SUBJ_M,W3,2024-2025,724.4,74,At/Above Benchmark
R0003685,STU00615,SUBJ_R,W1,2024-2025,570.8,45,At/Above Benchmark
R0003686,STU00615,SUBJ_R,W2,2024-2025,577.7,52,At/Above Benchmark
R0003687,STU00615,SUBJ_R,W3,2024-2025,553.0,50,At/Above Benchmark
R0003688,STU00615,SUBJ_M,W1,2024-2025,544.3,51,At/Above Benchmark
R0003689,STU00615,SUBJ_M,W2,2024-2025,592.5,61,At/Above Benchmark
R0003690,STU00615,SUBJ_M,W3,2024-2025,676.1,77,At/Above Benchmark
R0003691,STU00616,SUBJ_R,W1,2024-2025,488.2,60,At/Above Benchmark
R0003692,STU00616,SUBJ_R,W2,2024-2025,486.2,58,At/Above Benchmark
R0003693,STU00616,SUBJ_R,W3,2024-2025,456.1,41,At/Above Benchmark
R0003694,STU00616,SUBJ_M,W1,2024-2025,312.6,30,On Watch
R0003695,STU00616,SUBJ_M,W2,2024-2025,297.9,28,On Watch
R0003696,STU00616,SUBJ_M,W3,2024-2025,258.5,21,Intervention
R0003697,STU00617,SUBJ_R,W1,2024-2025,684.9,56,At/Above Benchmark
R0003698,STU00617,SUBJ_R,W2,2024-2025,757.1,70,At/Above Benchmark
R0003699,STU00617,SUBJ_R,W3,2024-2025,790.4,90,At/Above Benchmark
R0003700,STU00617,SUBJ_M,W1,2024-2025,605.6,59,At/Above Benchmark
R0003701,STU00617,SUBJ_M,W2,2024-2025,588.6,51,At/Above Benchmark
R0003702,STU00617,SUBJ_M,W3,2024-2025,549.7,50,At/Above Benchmark
R0003703,STU00618,SUBJ_R,W1,2024-2025,288.4,34,On Watch
R0003704,STU00618,SUBJ_R,W2,2024-2025,302.5,42,At/Above Benchmark
R0003705,STU00618,SUBJ_R,W3,2024-2025,277.4,41,At/Above Benchmark
R0003706,STU00618,SUBJ_M,W1,2024-2025,151.9,21,Intervention
R0003707,STU00618,SUBJ_M,W2,2024-2025,127.2,22,Intervention
R0003708,STU00618,SUBJ_M,W3,2024-2025,183.0,24,Intervention
R0003709,STU00619,SUBJ_R,W1,2024-2025,302.3,25,On Watch
R0003710,STU00619,SUBJ_R,W2,2024-2025,306.8,18,Intervention
R0003711,STU00619,SUBJ_R,W3,2024-2025,344.6,33,On Watch
R0003712,STU00619,SUBJ_M,W1,2024-2025,317.5,41,At/Above Benchmark
R0003713,STU00619,SUBJ_M,W2,2024-2025,372.4,49,At/Above Benchmark
